0.1816411 -0.1763213 0.522729
0.1765185 -0.1867589 0.5268323
0.1744449 -0.1854578 0.5177219
0.157808 -0.1568204 0.4612251
0.1551686 -0.1548293 0.4678085
0.1602639 -0.1716896 0.5023369
0.1520151 -0.1485062 0.4655409
0.1533146 -0.1557039 0.4808689
0.1539946 -0.1478932 0.4404786
0.1461956 -0.1487613 0.454387
0.1540245 -0.149475 0.4441258
0.1560977 -0.1415415 0.4473191
0.15448 -0.1558786 0.4740857
0.1504601 -0.1463911 0.4271153
0.1517133 -0.1473924 0.449311
0.1370448 -0.1324984 0.4398951
0.1516524 -0.1454024 0.4456161
0.1460866 -0.1386825 0.4541597
0.1575713 -0.1597059 0.4651448
0.1475997 -0.1537731 0.4784949
0.152532 -0.1450099 0.4418152
0.1437345 -0.1352591 0.4352652
0.1492975 -0.1469658 0.4442988
0.1385553 -0.1362839 0.4387546
0.1551354 -0.1463169 0.4370906
0.1466917 -0.1393672 0.4337366
0.1433061 -0.1353042 0.4095137
0.1573323 -0.1482223 0.4530495
0.1437457 -0.1366385 0.4451284
0.1484988 -0.1375162 0.4272013
0.1470984 -0.1471261 0.463714
0.1470261 -0.1397844 0.4559075
0.1490015 -0.1399207 0.4480687
0.1552816 -0.146899 0.4756184
0.1465112 -0.1461573 0.4464704
0.144772 -0.1387592 0.4425411
0.1348725 -0.1394768 0.4562956
0.1553642 -0.1533717 0.4651359
0.144047 -0.1389028 0.4334123
0.1506535 -0.1607529 0.4713367
0.1460912 -0.145085 0.44162
0.1457885 -0.1310811 0.4368595
0.150017 -0.1536933 0.4704967
0.1455741 -0.1373642 0.4502935
0.1569679 -0.1608101 0.4657176
0.1376402 -0.1379673 0.4635317
0.1456215 -0.1423548 0.4547908
0.162026 -0.1511421 0.4604026
0.1473304 -0.1389052 0.4425978
0.1407634 -0.1465428 0.4610015
0.1497206 -0.1486211 0.4494239
0.1482782 -0.1448506 0.4526239
0.1550305 -0.1457931 0.4269695
0.1480334 -0.1444797 0.4381284
0.1589072 -0.1691978 0.4905192
0.1494256 -0.1366427 0.4286554
0.1460079 -0.1375583 0.43679
0.1627443 -0.1537613 0.4421465
0.1455818 -0.1435553 0.4771349
0.1413208 -0.1333264 0.4494452
0.1407981 -0.1364356 0.4658647
0.1472225 -0.1383461 0.4462487
0.1444105 -0.1328029 0.4084214
0.1568754 -0.152956 0.4595608
0.1430502 -0.1471053 0.4658158
0.1466215 -0.1592904 0.4712848
0.1490062 -0.1433004 0.4581087
0.1501126 -0.1446725 0.4512708
0.1459105 -0.1433654 0.4264875
0.1433737 -0.1416829 0.4506378
0.1448495 -0.1301665 0.4298308
0.1450506 -0.1450625 0.473907
0.1423005 -0.1365408 0.4453496
0.1400371 -0.1436427 0.4609063
0.1467395 -0.1318941 0.4220977
0.141903 -0.1309987 0.4172394
0.1504267 -0.140748 0.4433791
0.1540901 -0.1502769 0.4653519
0.1484274 -0.1419441 0.4531894
0.1440345 -0.1367875 0.4291952
0.1476591 -0.1420049 0.4516658
0.1423313 -0.1398724 0.4422098
0.1450677 -0.1336095 0.4198116
0.1500556 -0.1349974 0.4177361
0.1434914 -0.1317439 0.421504
0.147267 -0.1406667 0.4413644
0.1572865 -0.1463551 0.4347135
0.1464209 -0.1374069 0.4225937
0.1565189 -0.1485838 0.4172651
0.14334 -0.1304704 0.4157381
0.1465271 -0.1346496 0.440563
0.1479702 -0.1464009 0.4664856
0.139429 -0.1365821 0.4423638
0.1427875 -0.1427054 0.4629853
0.154514 -0.148027 0.4348495
0.1485576 -0.1490127 0.4691683
0.1472664 -0.1399213 0.4305595
0.1511055 -0.1417969 0.4352274
0.1414378 -0.1361973 0.4385936
0.148896 -0.1466261 0.451807
